0.000000000000000000e+00,1.000000000000000000e+00,1.571280159146620115e+00,2.468079485393935180e+00,3.363657357615902121e+00,4.234541447323579177e+00,5.236184486800904203e+00,6.242791863103532179e+00,7.240629135225335133e+00,8.228546788640365151e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.666566085237609185e+00,2.546506528010587189e+00,3.459465958584737599e+00,4.366637620705592582e+00,5.383927153184755454e+00,6.390726354052881142e+00,7.388521641083228175e+00,8.376455040758887804e+00
0.000000000000000000e+00,9.875316436868368797e-01,1.632524336580507773e+00,2.505732453113571623e+00,3.389254681671532765e+00,4.253549065934983275e+00,5.245851536374640744e+00,6.251229951803967566e+00,7.248899255391664909e+00,8.236335098218770412e+00
0.000000000000000000e+00,9.628876722082414519e-01,1.312329143976405765e+00,2.275158704590714898e+00,3.137200185715397271e+00,3.976369368575970675e+00,4.920328010893333825e+00,5.925008066899159154e+00,6.922962248371170801e+00,7.911702824437414350e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.643297828709275654e+00,2.516296468337300141e+00,3.434480320684001331e+00,4.328015980861983358e+00,5.342012998888001185e+00,6.348848978350688732e+00,7.346693338423120778e+00,8.334402199116908605e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.641129268604914593e+00,2.513840448924730353e+00,3.429375495401212337e+00,4.335606259263881768e+00,5.351198911816844372e+00,6.358069668195177826e+00,7.355748625779286343e+00,8.343556314328459678e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.643152919473681139e+00,2.522799992275430725e+00,3.437466771779040364e+00,4.345139522280728528e+00,5.360971430561793483e+00,6.367837075099771482e+00,7.365729314329619193e+00,8.353415958302672806e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.541554468476834971e+00,2.474594531144968190e+00,3.380793375882932494e+00,4.257356759798615720e+00,5.264923895951138633e+00,6.271667672222028145e+00,7.269422304863219608e+00,8.257453320011899578e+00
0.000000000000000000e+00,9.914360429225141935e-01,1.644722995676082933e+00,2.548966929135886517e+00,3.369006325175624816e+00,4.233643830307723732e+00,5.146703943124184555e+00,6.111839534230123050e+00,7.108840018599480004e+00,8.096457729351856258e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.582416813745628037e+00,2.500139815864638848e+00,3.404749341316381628e+00,4.307514463918140635e+00,5.321380953150503856e+00,6.328291436785687729e+00,7.326200488757674378e+00,8.314046432007332399e+00
