1.018333333333333357e+01,2.181666666666666643e+01,2.665000000000000213e+01,4.498333333333333428e+01,5.321666666666666856e+01,5.136666666666667425e+01,5.121666666666666856e+01,5.114999999999999858e+01,4.754999999999999716e+01,4.285000000000000142e+01
9.666666666666666075e+00,2.103333333333333499e+01,3.181666666666666643e+01,5.198333333333333428e+01,5.791666666666667140e+01,5.683333333333333570e+01,5.675000000000000000e+01,5.543333333333333712e+01,5.131666666666666288e+01,4.514999999999999858e+01
1.001666666666666750e+01,2.260000000000000142e+01,3.009999999999999787e+01,4.936666666666666714e+01,5.718333333333333002e+01,5.548333333333332718e+01,5.669999999999999574e+01,5.516666666666666430e+01,5.171666666666666856e+01,4.703333333333333144e+01
9.666666666666666075e+00,2.069999999999999929e+01,2.581666666666666643e+01,4.511666666666666714e+01,5.334999999999999432e+01,5.151666666666666572e+01,5.036666666666667425e+01,4.866666666666667140e+01,4.586666666666666714e+01,4.098333333333333428e+01
1.006666666666666643e+01,2.219999999999999929e+01,2.933333333333333215e+01,5.066666666666667140e+01,5.718333333333333002e+01,5.614999999999999858e+01,5.576666666666666572e+01,5.433333333333333570e+01,5.118333333333333712e+01,4.420000000000000284e+01
1.006666666666666643e+01,1.738333333333333286e+01,2.656666666666666643e+01,5.120000000000000284e+01,5.789999999999999858e+01,5.635000000000000142e+01,5.548333333333332718e+01,5.513333333333333286e+01,5.091666666666666430e+01,4.279999999999999716e+01
1.063333333333333286e+01,1.980000000000000071e+01,2.976666666666666927e+01,4.408333333333333570e+01,5.328333333333333854e+01,5.171666666666666856e+01,5.211666666666666714e+01,5.151666666666666572e+01,4.781666666666666998e+01,4.263333333333333286e+01
9.950000000000001066e+00,2.250000000000000000e+01,2.986666666666667069e+01,5.154999999999999716e+01,5.786666666666666714e+01,5.664999999999999858e+01,5.686666666666666714e+01,5.480000000000000426e+01,5.054999999999999716e+01,4.576666666666666572e+01
9.633333333333334636e+00,2.108333333333333570e+01,3.748333333333333428e+01,4.971666666666666146e+01,5.271666666666666856e+01,5.211666666666666714e+01,5.240000000000000568e+01,5.053333333333333144e+01,4.670000000000000284e+01,4.060000000000000142e+01
9.766666666666665719e+00,1.751666666666666572e+01,2.898333333333333428e+01,4.688333333333333286e+01,5.583333333333333570e+01,5.493333333333333712e+01,5.575000000000000000e+01,5.354999999999999716e+01,5.106666666666666998e+01,4.398333333333333428e+01
