0.000000000000000000e+00,0.000000000000000000e+00,1.483239697419132641e+00,6.177378084592200835e+00,2.265413869472860497e+01,5.047623203053096574e+01,1.159943533108400828e+02,2.026185825633966999e+02,3.292407022225532387e+02,3.460991187506839424e+02
1.725137675665336445e+01,2.373276427220394282e+02,2.856599551914828794e+02,2.498239580184414592e+02,1.742578549162131765e+02,2.198749644684451141e+02,2.184243576160863824e+02,2.104509681612322822e+02,2.259089196999534295e+02,1.955562578901529207e+02
1.725137675665336801e+01,2.373276427220394282e+02,2.856655562016534304e+02,2.500369772653637028e+02,1.640500228588828691e+02,1.982217192943296027e+02,1.640008841439581886e+02,1.585315110632583355e+02,2.053966893598823447e+02,2.298722471287040889e+02
