9.866666666666667140e+00,2.558333333333333570e+01,4.153333333333333144e+01,5.835000000000000142e+01,6.364999999999999858e+01,6.268333333333333712e+01,6.226666666666667282e+01,5.991666666666666430e+01,5.480000000000000426e+01,4.476666666666666572e+01
1.016666666666666607e+01,3.075000000000000000e+01,4.256666666666666998e+01,6.289999999999999858e+01,6.706666666666666288e+01,6.570000000000000284e+01,6.466666666666665719e+01,6.186666666666666714e+01,5.625000000000000000e+01,4.453333333333333854e+01
1.003333333333333321e+01,1.960000000000000142e+01,4.008333333333332860e+01,5.959999999999999432e+01,6.593333333333333712e+01,6.466666666666665719e+01,6.354999999999999716e+01,6.071666666666666146e+01,5.533333333333333570e+01,4.486666666666666714e+01
1.003333333333333321e+01,2.519999999999999929e+01,4.106666666666666998e+01,6.056666666666666998e+01,6.534999999999999432e+01,6.398333333333333428e+01,6.371666666666666856e+01,5.995000000000000284e+01,5.473333333333333428e+01,4.488333333333333286e+01
1.021666666666666679e+01,2.615000000000000213e+01,4.071666666666666856e+01,5.985000000000000142e+01,6.488333333333333997e+01,6.418333333333333712e+01,6.268333333333333712e+01,5.969999999999999574e+01,5.490000000000000568e+01,4.331666666666666288e+01
1.029999999999999893e+01,2.111666666666666714e+01,4.139999999999999858e+01,6.213333333333332575e+01,6.651666666666666572e+01,6.551666666666666572e+01,6.556666666666666288e+01,6.243333333333333002e+01,5.675000000000000000e+01,4.506666666666666288e+01
1.025000000000000000e+01,1.613333333333333286e+01,3.785000000000000142e+01,5.850000000000000000e+01,6.329999999999999716e+01,6.246666666666666856e+01,6.100000000000000000e+01,5.981666666666666288e+01,5.383333333333333570e+01,4.456666666666666288e+01
1.006666666666666643e+01,2.358333333333333570e+01,3.788333333333333286e+01,5.889999999999999858e+01,6.414999999999999147e+01,6.310000000000000142e+01,6.236666666666666714e+01,5.995000000000000284e+01,5.476666666666666572e+01,4.505000000000000426e+01
9.716666666666666785e+00,2.423333333333333428e+01,4.260000000000000142e+01,6.188333333333333286e+01,6.576666666666666572e+01,6.418333333333333712e+01,6.376666666666667282e+01,6.058333333333333570e+01,5.440000000000000568e+01,4.463333333333333286e+01
9.533333333333333215e+00,1.988333333333333286e+01,3.654999999999999716e+01,6.073333333333332718e+01,6.658333333333334281e+01,6.510000000000000853e+01,6.434999999999999432e+01,6.053333333333333144e+01,5.518333333333333002e+01,4.481666666666666288e+01
