9.866666666666667140e+00,2.558333333333333570e+01,4.154025670945157600e+01,5.844741235392319822e+01,6.412021490933513235e+01,6.371336608504149979e+01,6.480485689505637481e+01,6.518585675430644244e+01,6.460994301434466536e+01,6.458283241163741195e+01
1.016666666666666607e+01,3.075000000000000000e+01,4.256666666666666998e+01,6.296296296296296191e+01,6.739239658348685680e+01,6.674568235692515827e+01,6.710480802490486951e+01,6.734397677793904791e+01,6.775747841798835225e+01,6.620416253716551580e+01
1.003333333333333321e+01,1.960000000000000142e+01,4.009001500250041516e+01,5.976934648169815034e+01,6.653212243525058511e+01,6.591913013931363707e+01,6.625543006081667841e+01,6.640539555231498525e+01,6.605650616792676999e+01,6.643632773938796277e+01
1.003333333333333321e+01,2.519999999999999929e+01,4.106666666666666998e+01,6.063741031203070264e+01,6.571141277023629357e+01,6.499068901303537871e+01,6.611898996886890245e+01,6.542379046926154729e+01,6.532723294211258747e+01,6.534821645231740206e+01
1.021666666666666679e+01,2.615000000000000213e+01,4.071666666666666856e+01,5.991990655765059159e+01,6.522030490869492780e+01,6.521591871295512988e+01,6.520457697642163453e+01,6.509176812647646670e+01,6.601202404809619395e+01,6.584747909804914912e+01
1.029999999999999893e+01,2.111666666666666714e+01,4.141380460153384035e+01,6.232029421598127783e+01,6.697432455109917271e+01,6.688786795984346156e+01,6.823937554206418099e+01,6.815866084425036320e+01,6.795050888046297644e+01,6.718012422360249047e+01
1.025000000000000000e+01,1.613333333333333286e+01,3.785630938489748587e+01,5.856832971800434251e+01,6.360743594037850102e+01,6.342866813335590592e+01,6.323427781617139232e+01,6.474833122857658907e+01,6.397306397306397230e+01,6.443373493975903443e+01
1.006666666666666643e+01,2.358333333333333570e+01,3.788333333333333286e+01,5.900818166638838136e+01,6.454804628542679268e+01,6.420213667966763182e+01,6.455062963601862691e+01,6.485755499459069995e+01,6.472326176876107695e+01,6.464960535756996762e+01
9.716666666666666785e+00,2.423333333333333428e+01,4.260710118353058817e+01,6.202806548613430948e+01,6.640861662739818883e+01,6.556009533537623213e+01,6.656228253305496878e+01,6.625956981407217938e+01,6.547642928786359562e+01,6.683304217619165399e+01
9.533333333333333215e+00,1.988333333333333286e+01,3.654999999999999716e+01,6.081441922563417535e+01,6.694034852546917591e+01,6.621461264621122211e+01,6.717118997912317013e+01,6.622902990517870592e+01,6.680790960451977867e+01,6.660886797126579495e+01
