2.459999999999999964e-01,3.471666666666666790e-01,4.148333333333333317e-01,4.576666666666666661e-01,5.064999999999999503e-01,5.124999999999999556e-01,5.153333333333333099e-01,5.214999999999999636e-01
3.609999999999999876e-01,4.121666666666666812e-01,4.831666666666666887e-01,5.131666666666666599e-01,5.371666666666666812e-01,5.591666666666667007e-01,5.625000000000000000e-01,5.631666666666667043e-01
2.743333333333333179e-01,3.878333333333333077e-01,4.694999999999999729e-01,5.006666666666667043e-01,5.210000000000000187e-01,5.310000000000000275e-01,5.424999999999999822e-01,5.398333333333333872e-01
2.645000000000000129e-01,3.881666666666666599e-01,4.446666666666666545e-01,4.908333333333333437e-01,5.141666666666666607e-01,5.256666666666666154e-01,5.390000000000000346e-01,5.351666666666666794e-01
2.550000000000000044e-01,3.946666666666666656e-01,4.615000000000000213e-01,4.993333333333333512e-01,5.241666666666666696e-01,5.383333333333333304e-01,5.340000000000000302e-01,5.423333333333333339e-01
2.781666666666666732e-01,3.861666666666666581e-01,4.741666666666666807e-01,5.213333333333333153e-01,5.408333333333333881e-01,5.581666666666666998e-01,5.553333333333333455e-01,5.631666666666667043e-01
2.528333333333333544e-01,3.609999999999999876e-01,4.319999999999999951e-01,4.808333333333333348e-01,5.041666666666666519e-01,5.123333333333333073e-01,5.210000000000000187e-01,5.194999999999999618e-01
2.816666666666666763e-01,3.868333333333333068e-01,4.758333333333333304e-01,5.068333333333333579e-01,5.293333333333333224e-01,5.361666666666666803e-01,5.500000000000000444e-01,5.468333333333332824e-01
2.718333333333333157e-01,3.868333333333333068e-01,4.565000000000000169e-01,5.004999999999999449e-01,5.223333333333333162e-01,5.300000000000000266e-01,5.344999999999999751e-01,5.408333333333333881e-01
2.731666666666666687e-01,3.773333333333333539e-01,4.453333333333333588e-01,4.981666666666666465e-01,5.228333333333333721e-01,5.334999999999999742e-01,5.366666666666666252e-01,5.383333333333333304e-01
