4.830476907413258303e+00,4.971635687405242976e+00,5.042315477363964682e+00,5.096470028206120162e+00,5.133876383664714993e+00,5.143943750819238048e+00,5.151863894046446291e+00,5.156894212693471147e+00
4.989555695372059674e+00,5.070956248148905665e+00,5.125061270543382896e+00,5.154629660135126912e+00,5.159041182874082310e+00,5.168710322754936470e+00,5.174371592821344734e+00,5.175772648033806433e+00
4.857361576883219456e+00,5.034415761909752263e+00,5.144287114495876168e+00,5.169299698313119862e+00,5.185438106377265655e+00,5.196237001508835718e+00,5.201364043878750287e+00,5.208998148188586086e+00
4.762324429083207633e+00,4.920140097879940555e+00,5.000432094353238988e+00,5.052647273460203259e+00,5.071109208544880786e+00,5.093484133450285611e+00,5.104102865282302837e+00,5.109028260304167901e+00
4.889979056275272740e+00,5.034007752138693448e+00,5.121464314211968016e+00,5.148057854342685147e+00,5.182108338223019750e+00,5.202380764579466188e+00,5.206177249438993293e+00,5.208272487513706750e+00
4.812873087381100312e+00,4.929713036849346253e+00,5.036608424705988796e+00,5.078478611612815996e+00,5.114166385215393795e+00,5.123012208101001441e+00,5.137203997559830704e+00,5.138578260078418225e+00
4.846677434464197631e+00,5.008553572457898895e+00,5.085357913637784222e+00,5.147129913997586570e+00,5.178304138577428439e+00,5.183300836221372165e+00,5.182387806406850039e+00,5.182765501756231075e+00
4.859322386313088771e+00,5.020868494024349538e+00,5.102838697421955061e+00,5.147728193203311875e+00,5.170205753080384881e+00,5.183431710890560318e+00,5.192909912173726994e+00,5.190219210222571711e+00
4.927952528272030008e+00,5.039649149232854342e+00,5.124072086241616475e+00,5.172446227245277584e+00,5.188133702075129250e+00,5.190044097234512321e+00,5.190095168598787723e+00,5.192699795482426772e+00
4.880615905211326933e+00,4.980017630876296231e+00,5.058754460387976160e+00,5.099869317739833541e+00,5.121137662877741192e+00,5.133983292325877912e+00,5.140006114444464203e+00,5.140453614872260601e+00
