3.143177554145763608e+00,3.177415196287644683e+00,3.207029847722577376e+00,3.234975320931731790e+00,3.248182635266005924e+00,3.247144622457923013e+00,3.325281193453377249e+00,3.432014494800251114e+00
3.204580914008738901e+00,3.196945149648006357e+00,3.194901282934519582e+00,3.201054864192561134e+00,3.198155357630515283e+00,3.201909449973866728e+00,3.283122356033125300e+00,3.391612034071707971e+00
3.219447818624305846e+00,3.265304922556494738e+00,3.295450494285177001e+00,3.290341221100765434e+00,3.290685519166868467e+00,3.289939317459642965e+00,3.355406363706522122e+00,3.451535021914229340e+00
3.218365183092372739e+00,3.244358840811387257e+00,3.272989919639323286e+00,3.293794109887262955e+00,3.296982212720766636e+00,3.306148488373270133e+00,3.366578739873679282e+00,3.459822300062809219e+00
3.229594304183950548e+00,3.261668994280568779e+00,3.282354948038177955e+00,3.289078386741972615e+00,3.295447703789517568e+00,3.303669681986828088e+00,3.366540463101483915e+00,3.456123311432232725e+00
3.303786802812239465e+00,3.322657021018929235e+00,3.348631349750434083e+00,3.358138086644691267e+00,3.367517969792723775e+00,3.367532663244745983e+00,3.412344109365756495e+00,3.487844286163716667e+00
3.185147145219403342e+00,3.240098954501335005e+00,3.258207247390340289e+00,3.283822518154421832e+00,3.298016922860133704e+00,3.295300660165547235e+00,3.352178220845629220e+00,3.458801056025927245e+00
3.247889159521199609e+00,3.303234397038962378e+00,3.317919383545535172e+00,3.334433067624335223e+00,3.336058861619525473e+00,3.336359806369182834e+00,3.393290083751772990e+00,3.473966146584359205e+00
3.264530499415892795e+00,3.261131257764161795e+00,3.279738028297461749e+00,3.286213055385686310e+00,3.288980284605737658e+00,3.281918701329489263e+00,3.340464770619901547e+00,3.450259113735791416e+00
3.292572975425513526e+00,3.306963978003330418e+00,3.332004746375210047e+00,3.336662139303292030e+00,3.344394588151093028e+00,3.345841585917466610e+00,3.402574996838521493e+00,3.489568830282281819e+00
