4.931969626858342615e+00,5.091834868007733661e+00,5.186233751056438024e+00,5.245497496237438995e+00,5.275377866122821224e+00,5.282190507895901277e+00,5.287122402394183851e+00,5.289480335462005911e+00
4.991880824539313366e+00,5.115183169681982278e+00,5.177341943401131630e+00,5.216398376630712264e+00,5.229651609566992931e+00,5.238865679469300041e+00,5.245331518129348503e+00,5.247976400584839496e+00
5.007830181538846404e+00,5.181178345118835793e+00,5.272936016533149584e+00,5.301511192998758837e+00,5.318237848672308310e+00,5.326906376109342922e+00,5.334015370260245525e+00,5.338973441381334339e+00
5.007932230447794453e+00,5.161442922981716919e+00,5.254384420229365915e+00,5.310659294896233895e+00,5.331292156893161049e+00,5.349384690124308506e+00,5.353806816571445637e+00,5.355700776997225354e+00
5.020335933670808437e+00,5.178964956028067945e+00,5.264840798406552835e+00,5.306030102376658064e+00,5.329004960308727057e+00,5.345793446062359067e+00,5.355668533978490409e+00,5.355890435164702978e+00
5.090673431835469387e+00,5.241498976327640946e+00,5.333280544822988745e+00,5.374854054833935635e+00,5.401528852526543467e+00,5.410323069538172547e+00,5.418540292379286250e+00,5.418433703624618403e+00
4.974079309019376893e+00,5.156171456936187170e+00,5.241126818878354854e+00,5.301752453710378177e+00,5.333172626498535962e+00,5.338050833014895247e+00,5.343026823190083263e+00,5.344555640512207439e+00
5.042305788422535962e+00,5.223019984362668566e+00,5.302213868973790767e+00,5.351375720307382622e+00,5.369626602705936946e+00,5.378626434557657987e+00,5.390528962904855170e+00,5.389007900805694362e+00
5.056066923286302028e+00,5.180409547832619310e+00,5.263674145228415924e+00,5.304014837484409384e+00,5.323529445604669341e+00,5.323517573080034815e+00,5.328754341961235319e+00,5.331113682573617396e+00
5.076196472879635380e+00,5.225040302653333413e+00,5.315703507273304318e+00,5.354327589379417773e+00,5.379502022143392459e+00,5.389590308205242764e+00,5.398242296591790890e+00,5.397854680164612340e+00
