3.520249221183800459e-01,4.036872218690400471e-01,4.499299719887955296e-01,4.736199316072300936e-01,4.834753689461650517e-01,4.874835309617918111e-01,4.958487899664369980e-01,4.997404395224087081e-01
3.260273972602739656e-01,3.942731277533039758e-01,4.504437869822485174e-01,4.661594963273871794e-01,4.958109559613319006e-01,5.059273422562141631e-01,5.156362329259525090e-01,5.195941217634709730e-01
3.436123348017621204e-01,4.348993288590604078e-01,4.815789473684210509e-01,4.980029955067398761e-01,5.113302559798573732e-01,5.154854645639369570e-01,5.295905596281065275e-01,5.308577405857740628e-01
2.952380952380952439e-01,3.668639053254437732e-01,4.113859708573364693e-01,4.391293343457352560e-01,4.603505843071786230e-01,4.711610486891385507e-01,4.744318181818181768e-01,4.734551784160139221e-01
2.999999999999999889e-01,3.635824436536180260e-01,4.215006305170239664e-01,4.441747572815534228e-01,4.609597397315982059e-01,4.661317409964545466e-01,4.757402782732786384e-01,4.776171398711026028e-01
3.153846153846153744e-01,3.967935871743487053e-01,4.605568445475637929e-01,4.919396775871034966e-01,5.181182453909726204e-01,5.255014326647564626e-01,5.337609121681810009e-01,5.349973817420142774e-01
3.195488721804511378e-01,4.009971509971509973e-01,4.541452677916361091e-01,4.906281661600810362e-01,4.920502092050209053e-01,5.043347154165096491e-01,5.083600142298114744e-01,5.161346589918018868e-01
3.479452054794520688e-01,4.343661971830986013e-01,4.738675958188153237e-01,4.831009217679035905e-01,5.001007455168244853e-01,5.001861504095308497e-01,5.046033994334278017e-01,5.137234593474883093e-01
3.198294243070362586e-01,4.373887240356083006e-01,4.686567164179104572e-01,4.977179918328129005e-01,5.116941224323774406e-01,5.313846730372868699e-01,5.337227827934147850e-01,5.352675469075747205e-01
2.831858407079645978e-01,3.526813880126182799e-01,4.185116851168511620e-01,4.418657565415244348e-01,4.583252000780792534e-01,4.594496741491672642e-01,4.595159324394915701e-01,4.696085164835164805e-01
