0.000000000000000000e+00,9.996415651033272454e-01,1.545048093754026741e+00,2.458520810293829406e+00,3.358866405104167008e+00,4.234530961943433702e+00,5.234529696619826034e+00,6.241057539656311270e+00,7.238876478831651085e+00,8.226849344329409064e+00
0.000000000000000000e+00,9.999999724970705106e-01,1.522584021489481465e+00,2.431732305693699914e+00,3.328652401076354295e+00,4.193789699624138834e+00,5.184611929268410080e+00,6.190756523958240720e+00,7.188598855498064211e+00,8.176789196123539938e+00
0.000000000000000000e+00,9.998952493628157079e-01,1.526992676782808811e+00,2.437860842108922732e+00,3.337604809797324101e+00,4.214123792150871850e+00,5.214795789793969405e+00,6.221475975266807623e+00,7.219334106212276225e+00,8.207597527387422431e+00
0.000000000000000000e+00,9.994046684909725364e-01,1.568120552582802141e+00,2.455804256187029910e+00,3.360081664771415788e+00,4.239044858242614566e+00,5.242841416941209864e+00,6.249459447214370300e+00,7.247344880079179319e+00,8.235407825593069830e+00
0.000000000000000000e+00,9.999896666526866262e-01,1.572404036684684758e+00,2.471166338587766909e+00,3.371989851578530040e+00,4.250122913168651984e+00,5.250949690103510648e+00,6.257660697719643395e+00,7.255526500363640885e+00,8.243465118009879689e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.540261726324830605e+00,2.443911312836407390e+00,3.345533606441629892e+00,4.225221562154446886e+00,5.229029375781576228e+00,6.235737616042846376e+00,7.233630647206650721e+00,8.221755686794107731e+00
0.000000000000000000e+00,9.999940667305587949e-01,1.544889147415698272e+00,2.453696183994892088e+00,3.354007683403934514e+00,4.230046500573645396e+00,5.228392507428114122e+00,6.234814529604694400e+00,7.232694829532151815e+00,8.220858388082366019e+00
0.000000000000000000e+00,9.998546050297729693e-01,1.583374502531582628e+00,2.486290382757618822e+00,3.388956238154624323e+00,4.270668282006894856e+00,5.275400053354641017e+00,6.282114116710263652e+00,7.279928163624922455e+00,8.267886399852748980e+00
0.000000000000000000e+00,9.999990335616677495e-01,1.545285409131121002e+00,2.448219804767624019e+00,3.349434825918601977e+00,4.225426533644799143e+00,5.226064320915856598e+00,6.232761171230222885e+00,7.230612381740461281e+00,8.218722998080988162e+00
0.000000000000000000e+00,9.999995063371535098e-01,1.615007129836160571e+00,2.501565460869033863e+00,3.405934783872580418e+00,4.295652065261164054e+00,5.297428559902837009e+00,6.304102495031403741e+00,7.301927608318360186e+00,8.289838854401324397e+00
