4.260355029585798925e-01,4.630404463040446172e-01,4.777721001532958534e-01,5.028830313014827080e-01,5.131970260223048808e-01,5.219399538106235248e-01,5.201164184215031350e-01,5.170781197159283193e-01
4.421652421652421672e-01,4.708879184861717859e-01,5.110274341043571367e-01,5.138133565368718791e-01,5.276603918555512474e-01,5.370999463615233616e-01,5.382363072683430394e-01,5.427109974424552119e-01
4.578388507183010492e-01,4.900829426613775852e-01,5.087159342008347185e-01,5.257623554153522116e-01,5.357550399391403095e-01,5.408525754884546677e-01,5.488683127572016041e-01,5.499067954583969353e-01
4.040935672514620047e-01,4.334792859548669552e-01,4.612143742255266354e-01,4.797894736842105434e-01,4.857142857142857095e-01,4.878911083613222677e-01,4.987137712227748265e-01,4.951703101169293575e-01
3.919226393629123839e-01,4.459459459459459429e-01,4.770101391181325035e-01,4.880636604774535869e-01,4.952398730632817103e-01,5.028500178126112941e-01,5.013708019191226439e-01,5.096577431379193390e-01
4.464400256574727610e-01,4.721385542168674565e-01,5.140807651434643466e-01,5.368130702312752245e-01,5.401709401709401392e-01,5.563127690100430067e-01,5.557086275185121327e-01,5.601631543167913119e-01
4.303610906411201031e-01,4.718335127377107918e-01,4.938722294654497857e-01,5.099576271186441190e-01,5.172284644194756753e-01,5.283354059335583219e-01,5.341572262272571425e-01,5.311703754034312608e-01
4.539363484087102218e-01,4.953180497255408321e-01,5.086895255988727049e-01,5.172134467395707036e-01,5.135285396590066886e-01,5.218005295675198774e-01,5.333902647309991529e-01,5.353090601185436226e-01
4.571586511885019077e-01,5.109538254128749291e-01,5.271634615384614975e-01,5.400495458298926188e-01,5.536080551929889459e-01,5.462570621468926246e-01,5.579163810829335102e-01,5.535593220338983489e-01
3.789789789789789753e-01,4.324834749763928343e-01,4.513091410197519471e-01,4.702960460957679167e-01,4.799416484318015930e-01,4.859326154914900830e-01,4.940637720488466611e-01,4.962938005390835627e-01
