9.866666666666667140e+00,2.294999999999999929e+01,4.072345390898482975e+01,6.050392124144835293e+01,6.542981867024847986e+01,6.437054631828978302e+01,6.522802725843089888e+01,6.579381065738874668e+01,6.540562411490998329e+01,6.477924669493638987e+01
9.666666666666666075e+00,2.451666666666666572e+01,4.070678446407734441e+01,5.920173680694722407e+01,6.490521724542861648e+01,6.529051987767584819e+01,6.445938954992239189e+01,6.568259080336375177e+01,6.487441130298272185e+01,6.585656421253275994e+01
1.001666666666666750e+01,2.348333333333333428e+01,3.858333333333332860e+01,5.872539205872539014e+01,6.510460251046025348e+01,6.452159187129551299e+01,6.480138169257340053e+01,6.564185544768068326e+01,6.575638506876228462e+01,6.531954887218046224e+01
9.716666666666666785e+00,2.908333333333333215e+01,3.970661776962827361e+01,6.014347681014348268e+01,6.507537688442211277e+01,6.460521856997627310e+01,6.514285714285715301e+01,6.518100782244860625e+01,6.559096409842678099e+01,6.494530653777664497e+01
1.006666666666666643e+01,2.706666666666666643e+01,4.104999999999999716e+01,5.996998999666555363e+01,6.501589426133512006e+01,6.444857287620334318e+01,6.587750900669068699e+01,6.524747205960616725e+01,6.594480643924876517e+01,6.537757437070938238e+01
1.006666666666666643e+01,1.818333333333333357e+01,4.431666666666666288e+01,6.056056056056056036e+01,6.551030668677726965e+01,6.470588235294117396e+01,6.556406685236768794e+01,6.508659981768460057e+01,6.494969818913480708e+01,6.424455023803558618e+01
1.003333333333333321e+01,1.473333333333333428e+01,3.513333333333333286e+01,5.559078771695593701e+01,6.241824584940466281e+01,6.272974812797821187e+01,6.246948029298918925e+01,6.277505000909255983e+01,6.223529411764705799e+01,6.264285714285714590e+01
1.005000000000000071e+01,2.371666666666666501e+01,3.689563187729243054e+01,6.028404344193818076e+01,6.606752897698639515e+01,6.562446608576799179e+01,6.595633187772925510e+01,6.631925397696105051e+01,6.545381039013543045e+01,6.587712805329385901e+01
9.583333333333333925e+00,2.166666666666666785e+01,3.818969828304717140e+01,6.067134268537074604e+01,6.526262795771103242e+01,6.467197830140702308e+01,6.480485689505637481e+01,6.491672700941346363e+01,6.542037586547971273e+01,6.485065710872162015e+01
9.766666666666665719e+00,1.868333333333333357e+01,3.937322887147857386e+01,5.944908180300500788e+01,6.542588866532528868e+01,6.474282804277711989e+01,6.518260869565217774e+01,6.610537751222162228e+01,6.543525250540380966e+01,6.537285344624794448e+01
