5.166666666666666630e-02,1.378333333333333355e-01,2.616666666666666585e-01,3.474999999999999756e-01,3.906666666666666621e-01,4.178333333333333344e-01,4.333333333333333481e-01,4.364999999999999991e-01
5.099999999999999672e-02,1.829999999999999960e-01,2.788333333333333219e-01,3.410000000000000253e-01,3.813333333333333575e-01,4.136666666666666825e-01,4.158333333333333326e-01,4.271666666666666390e-01
4.733333333333333143e-02,1.596666666666666790e-01,2.685000000000000164e-01,3.423333333333333228e-01,3.901666666666666616e-01,4.186666666666666869e-01,4.361666666666666470e-01,4.371666666666666479e-01
5.833333333333333426e-02,1.484999999999999931e-01,2.453333333333333199e-01,3.146666666666666501e-01,3.606666666666666909e-01,3.931666666666666643e-01,4.154999999999999805e-01,4.244999999999999885e-01
4.733333333333333143e-02,1.444999999999999896e-01,2.520000000000000018e-01,3.371666666666666701e-01,3.951666666666666661e-01,4.268333333333333424e-01,4.400000000000000022e-01,4.425000000000000044e-01
4.599999999999999922e-02,1.585000000000000020e-01,2.636666666666666603e-01,3.375000000000000222e-01,3.911666666666666625e-01,4.218333333333333379e-01,4.396666666666666501e-01,4.436666666666666536e-01
5.249999999999999806e-02,1.606666666666666798e-01,2.635000000000000120e-01,3.430000000000000271e-01,3.845000000000000084e-01,4.181666666666666865e-01,4.349999999999999978e-01,4.314999999999999947e-01
4.833333333333333232e-02,1.591666666666666785e-01,2.556666666666666532e-01,3.408333333333333215e-01,3.860000000000000098e-01,4.068333333333333246e-01,4.261666666666666936e-01,4.251666666666666927e-01
5.616666666666666335e-02,1.643333333333333313e-01,2.553333333333333566e-01,3.325000000000000178e-01,3.836666666666666559e-01,4.060000000000000275e-01,4.169999999999999818e-01,4.184999999999999831e-01
3.450000000000000289e-02,1.471666666666666679e-01,2.585000000000000075e-01,3.338333333333333153e-01,3.858333333333333059e-01,4.045000000000000262e-01,4.279999999999999916e-01,4.319999999999999951e-01
