0.000000000000000000e+00,9.925901645821064712e-01,1.323347988628366556e+00,2.283929331472784874e+00,3.151631238732724327e+00,3.988086443761369893e+00,4.938564168369516949e+00,5.945121223504125751e+00,6.942875402140209928e+00,7.931520162174640731e+00
0.000000000000000000e+00,9.989935448661773076e-01,1.280052821767854621e+00,2.265043197155016230e+00,3.141165846002435647e+00,3.974384782562346619e+00,4.919375119068185143e+00,5.926106467315055859e+00,6.924091180548302304e+00,7.912797501592814697e+00
0.000000000000000000e+00,9.963772347221753201e-01,1.290537206902811818e+00,2.272581938244603084e+00,3.141805002672715119e+00,3.975075146175784724e+00,4.916958825985842552e+00,5.923552255800932365e+00,6.921612077814865316e+00,7.910229002130863663e+00
0.000000000000000000e+00,9.823466321992807559e-01,1.310750796162428511e+00,2.253994675314938689e+00,3.114709900419853739e+00,3.940628371458556156e+00,4.861370639538749927e+00,5.865415575284847804e+00,6.863405869229311840e+00,7.852144760172237170e+00
0.000000000000000000e+00,9.952941606522245355e-01,1.320892365585375705e+00,2.290928407886691609e+00,3.167915128596714869e+00,4.002975887381998277e+00,4.956665310246009426e+00,5.963383545022967525e+00,6.961472960053006531e+00,7.949631766179203751e+00
0.000000000000000000e+00,9.986074746679692860e-01,1.286976072688988726e+00,2.268257147176185207e+00,3.140167499967556619e+00,3.974863921589374627e+00,4.919958077415749642e+00,5.926715120582962015e+00,6.924675008574954660e+00,7.913309183711049855e+00
0.000000000000000000e+00,9.999463495519914646e-01,1.310015308577521465e+00,2.282109366670184158e+00,3.159683742355991587e+00,3.996407162922056777e+00,4.949109771178514805e+00,5.955680656953014740e+00,6.953826653215046782e+00,7.942953087390245415e+00
0.000000000000000000e+00,9.982222371417459605e-01,1.306414897326072744e+00,2.280587107661785851e+00,3.151409085619948147e+00,3.986312074278813178e+00,4.934918853583040388e+00,5.941261229409978029e+00,6.939333081355554711e+00,7.927965341808707045e+00
0.000000000000000000e+00,9.994161041472373608e-01,1.309077965559309220e+00,2.275150862037581767e+00,3.145934453864017044e+00,3.980764898157548082e+00,4.926086119415534981e+00,5.932729210103277140e+00,6.930625095050215734e+00,7.919500381276369794e+00
0.000000000000000000e+00,9.999822900495480837e-01,1.321344833080213110e+00,2.293683953202908299e+00,3.168549171919337049e+00,4.006013645184928862e+00,4.960837093528819963e+00,5.967324625592792309e+00,6.965237864958297997e+00,7.953623149935649117e+00
