2.230000000000000038e-01,3.316666666666666652e-01,3.896666666666666612e-01,4.179999999999999827e-01,4.328333333333333477e-01,4.435000000000000053e-01,4.435000000000000053e-01,4.520000000000000129e-01
3.014999999999999902e-01,3.529999999999999805e-01,3.983333333333333171e-01,4.106666666666666798e-01,4.183333333333333348e-01,4.251666666666666927e-01,4.318333333333333468e-01,4.361666666666666470e-01
2.755000000000000226e-01,3.431666666666666754e-01,4.013333333333333197e-01,4.161666666666666847e-01,4.319999999999999951e-01,4.410000000000000031e-01,4.393333333333333535e-01,4.381666666666666488e-01
2.336666666666666614e-01,3.026666666666666394e-01,3.568333333333333357e-01,3.903333333333333099e-01,4.118333333333333290e-01,4.156666666666666843e-01,4.256666666666666932e-01,4.284999999999999920e-01
2.751666666666666705e-01,3.549999999999999822e-01,3.931666666666666643e-01,4.254999999999999893e-01,4.426666666666666528e-01,4.521666666666666612e-01,4.501666666666666594e-01,4.476666666666666572e-01
2.678333333333333122e-01,3.498333333333333295e-01,3.995000000000000218e-01,4.224999999999999867e-01,4.358333333333333504e-01,4.435000000000000053e-01,4.513333333333333086e-01,4.503333333333333077e-01
2.476666666666666738e-01,3.606666666666666909e-01,3.926666666666666639e-01,4.224999999999999867e-01,4.288333333333333441e-01,4.406666666666666510e-01,4.445000000000000062e-01,4.458333333333333592e-01
2.389999999999999902e-01,3.491666666666666807e-01,3.936666666666666647e-01,4.229999999999999871e-01,4.229999999999999871e-01,4.309999999999999942e-01,4.388333333333333530e-01,4.369999999999999996e-01
2.610000000000000098e-01,3.353333333333333166e-01,3.686666666666666425e-01,4.058333333333333237e-01,4.153333333333333321e-01,4.274999999999999911e-01,4.208333333333333370e-01,4.221666666666666901e-01
2.913333333333333330e-01,3.646666666666666390e-01,3.881666666666666599e-01,4.204999999999999849e-01,4.349999999999999978e-01,4.425000000000000044e-01,4.415000000000000036e-01,4.483333333333333059e-01
